timestamp,fabric_segment,rack_id,avg_link_utilization_pct,p95_rdma_latency_us,retransmits_per_sec,drops_per_sec,congestion_state
2026-04-02T21:00:00Z,fabric-a,rack-a,42.1,11.21,1.04,0.78,normal
2026-04-02T21:00:00Z,fabric-b,rack-b,44.3,10.36,3.53,1.9,normal
2026-04-02T21:00:00Z,fabric-c,rack-c,49.7,10.07,4.32,0.95,normal
2026-04-02T21:00:00Z,fabric-d,rack-d,35.7,10.75,2.99,0.98,normal
2026-04-02T21:00:00Z,fabric-e,rack-e,35.7,9.16,0.31,1.93,normal
2026-04-02T21:00:00Z,fabric-f,rack-f,48.4,10.51,4.05,1.86,normal
2026-04-02T21:15:00Z,fabric-a,rack-a,36.7,10.84,2.48,1.49,normal
2026-04-02T21:15:00Z,fabric-b,rack-b,36.0,10.76,3.69,0.48,normal
2026-04-02T21:15:00Z,fabric-c,rack-c,45.9,12.85,1.89,1.32,normal
2026-04-02T21:15:00Z,fabric-d,rack-d,39.2,10.61,3.81,2.19,normal
2026-04-02T21:15:00Z,fabric-e,rack-e,33.9,7.84,3.67,1.3,normal
2026-04-02T21:15:00Z,fabric-f,rack-f,33.4,10.84,2.43,1.76,normal
2026-04-02T21:30:00Z,fabric-a,rack-a,32.6,10.48,3.39,1.23,normal
2026-04-02T21:30:00Z,fabric-b,rack-b,35.9,9.6,1.6,2.04,normal
2026-04-02T21:30:00Z,fabric-c,rack-c,40.7,9.72,2.62,2.42,normal
2026-04-02T21:30:00Z,fabric-d,rack-d,37.2,13.94,2.71,0,normal
2026-04-02T21:30:00Z,fabric-e,rack-e,37.2,9.74,5.08,1.27,normal
2026-04-02T21:30:00Z,fabric-f,rack-f,36.5,9.52,1.2,1.78,normal
2026-04-02T21:45:00Z,fabric-a,rack-a,36.1,11.08,2.24,1.33,normal
2026-04-02T21:45:00Z,fabric-b,rack-b,36.3,14.08,0.79,1.86,normal
2026-04-02T21:45:00Z,fabric-c,rack-c,43.5,10.2,4.05,2.18,normal
2026-04-02T21:45:00Z,fabric-d,rack-d,30.6,6.61,0.32,1.13,normal
2026-04-02T21:45:00Z,fabric-e,rack-e,41.7,11.3,1.28,2.59,normal
2026-04-02T21:45:00Z,fabric-f,rack-f,34.2,9.33,3.25,0.95,normal
2026-04-02T22:00:00Z,fabric-a,rack-a,37.0,13.46,0.78,1.07,normal
2026-04-02T22:00:00Z,fabric-b,rack-b,32.3,13.47,0.66,0.06,normal
2026-04-02T22:00:00Z,fabric-c,rack-c,40.9,11.49,3.46,1.33,normal
2026-04-02T22:00:00Z,fabric-d,rack-d,35.2,6.25,2.87,2.24,normal
2026-04-02T22:00:00Z,fabric-e,rack-e,29.1,11.37,0.42,2.17,normal
2026-04-02T22:00:00Z,fabric-f,rack-f,37.9,10.07,4.14,1.38,normal
2026-04-02T22:15:00Z,fabric-a,rack-a,42.8,10.09,3.07,1.94,normal
2026-04-02T22:15:00Z,fabric-b,rack-b,41.7,9.29,3.27,0.64,normal
2026-04-02T22:15:00Z,fabric-c,rack-c,35.3,12.05,0.68,1.14,normal
2026-04-02T22:15:00Z,fabric-d,rack-d,31.0,9.7,0.41,1.62,normal
2026-04-02T22:15:00Z,fabric-e,rack-e,41.4,11.17,2.28,1.36,normal
2026-04-02T22:15:00Z,fabric-f,rack-f,45.3,10.33,3.99,2.54,normal
2026-04-02T22:30:00Z,fabric-a,rack-a,35.7,12.34,2.89,1.02,normal
2026-04-02T22:30:00Z,fabric-b,rack-b,30.0,10.0,1.18,0.45,normal
2026-04-02T22:30:00Z,fabric-c,rack-c,26.2,7.96,0,1.61,normal
2026-04-02T22:30:00Z,fabric-d,rack-d,36.2,8.71,2.91,0.23,normal
2026-04-02T22:30:00Z,fabric-e,rack-e,37.2,10.74,3.76,1.76,normal
2026-04-02T22:30:00Z,fabric-f,rack-f,33.8,8.66,1.37,1.85,normal
2026-04-02T22:45:00Z,fabric-a,rack-a,37.4,10.15,2.12,1.41,normal
2026-04-02T22:45:00Z,fabric-b,rack-b,40.4,10.3,3.6,1.11,normal
2026-04-02T22:45:00Z,fabric-c,rack-c,29.8,11.73,2.48,0.55,normal
2026-04-02T22:45:00Z,fabric-d,rack-d,35.9,10.74,3.69,1.75,normal
2026-04-02T22:45:00Z,fabric-e,rack-e,33.5,9.46,1.69,0.56,normal
2026-04-02T22:45:00Z,fabric-f,rack-f,39.8,10.68,2.67,1.58,normal
2026-04-02T23:00:00Z,fabric-a,rack-a,35.1,9.91,2.73,1.68,normal
2026-04-02T23:00:00Z,fabric-b,rack-b,26.5,7.78,0,0.46,normal
2026-04-02T23:00:00Z,fabric-c,rack-c,31.1,7.51,2.72,1.52,normal
2026-04-02T23:00:00Z,fabric-d,rack-d,31.4,8.53,2.17,1.15,normal
2026-04-02T23:00:00Z,fabric-e,rack-e,33.9,9.95,2.22,1.15,normal
2026-04-02T23:00:00Z,fabric-f,rack-f,31.8,10.07,0,1.63,normal
2026-04-02T23:15:00Z,fabric-a,rack-a,43.2,12.0,3.84,1.82,normal
2026-04-02T23:15:00Z,fabric-b,rack-b,27.8,9.37,0,0.86,normal
2026-04-02T23:15:00Z,fabric-c,rack-c,28.8,11.71,1.77,0.51,normal
2026-04-02T23:15:00Z,fabric-d,rack-d,39.7,9.49,2.59,1.49,normal
2026-04-02T23:15:00Z,fabric-e,rack-e,33.4,9.24,0.74,0.14,normal
2026-04-02T23:15:00Z,fabric-f,rack-f,34.5,9.68,3.77,0,normal
2026-04-02T23:30:00Z,fabric-a,rack-a,38.4,9.36,2.19,1.53,normal
2026-04-02T23:30:00Z,fabric-b,rack-b,27.7,8.7,0.65,0.82,normal
2026-04-02T23:30:00Z,fabric-c,rack-c,33.1,9.6,1.65,1.31,normal
2026-04-02T23:30:00Z,fabric-d,rack-d,29.3,9.8,2.45,1.05,normal
2026-04-02T23:30:00Z,fabric-e,rack-e,33.8,11.12,2.44,0.84,normal
2026-04-02T23:30:00Z,fabric-f,rack-f,28.8,7.75,0.74,1.68,normal
2026-04-02T23:45:00Z,fabric-a,rack-a,31.2,11.3,2.5,0.61,normal
2026-04-02T23:45:00Z,fabric-b,rack-b,28.2,8.45,2.38,0.85,normal
2026-04-02T23:45:00Z,fabric-c,rack-c,34.7,10.42,2.62,1.09,normal
2026-04-02T23:45:00Z,fabric-d,rack-d,44.5,9.09,2.8,1.82,normal
2026-04-02T23:45:00Z,fabric-e,rack-e,32.7,8.63,1.52,0.43,normal
2026-04-02T23:45:00Z,fabric-f,rack-f,33.1,10.57,0.53,0.59,normal
2026-04-03T00:00:00Z,fabric-a,rack-a,42.4,6.9,4.29,1.99,normal
2026-04-03T00:00:00Z,fabric-b,rack-b,34.2,10.43,2.57,1.49,normal
2026-04-03T00:00:00Z,fabric-c,rack-c,32.9,8.36,3.44,1.22,normal
2026-04-03T00:00:00Z,fabric-d,rack-d,41.5,11.67,3.27,2.5,normal
2026-04-03T00:00:00Z,fabric-e,rack-e,37.7,10.9,1.52,0.82,normal
2026-04-03T00:00:00Z,fabric-f,rack-f,43.6,11.82,3.48,0.35,normal
2026-04-03T00:15:00Z,fabric-a,rack-a,39.6,8.09,2.58,0.3,normal
2026-04-03T00:15:00Z,fabric-b,rack-b,43.4,11.94,3.08,0.49,normal
2026-04-03T00:15:00Z,fabric-c,rack-c,34.1,10.22,4.3,1.95,normal
2026-04-03T00:15:00Z,fabric-d,rack-d,30.3,9.13,3.25,1.52,normal
2026-04-03T00:15:00Z,fabric-e,rack-e,35.0,5.44,1.23,0.69,normal
2026-04-03T00:15:00Z,fabric-f,rack-f,30.8,10.6,1.69,0.43,normal
2026-04-03T00:30:00Z,fabric-a,rack-a,32.5,11.61,2.58,1.28,normal
2026-04-03T00:30:00Z,fabric-b,rack-b,39.4,10.89,2.9,1.1,normal
2026-04-03T00:30:00Z,fabric-c,rack-c,46.0,10.97,2.7,1.49,normal
2026-04-03T00:30:00Z,fabric-d,rack-d,40.2,9.22,5.01,2.68,normal
2026-04-03T00:30:00Z,fabric-e,rack-e,33.5,8.51,2.19,1.65,normal
2026-04-03T00:30:00Z,fabric-f,rack-f,29.4,7.25,2.68,1.32,normal
2026-04-03T00:45:00Z,fabric-a,rack-a,28.6,11.76,2.96,1.3,normal
2026-04-03T00:45:00Z,fabric-b,rack-b,32.4,6.9,3.62,1.19,normal
2026-04-03T00:45:00Z,fabric-c,rack-c,43.5,11.62,3.62,1.46,normal
2026-04-03T00:45:00Z,fabric-d,rack-d,28.8,10.93,2.36,1.8,normal
2026-04-03T00:45:00Z,fabric-e,rack-e,43.8,10.92,2.3,1.42,normal
2026-04-03T00:45:00Z,fabric-f,rack-f,26.9,12.89,1.53,0.88,normal
2026-04-03T01:00:00Z,fabric-a,rack-a,31.4,10.98,1.83,1.07,normal
2026-04-03T01:00:00Z,fabric-b,rack-b,37.6,9.42,2.59,0.66,normal
2026-04-03T01:00:00Z,fabric-c,rack-c,49.5,7.68,4.51,2.25,normal
2026-04-03T01:00:00Z,fabric-d,rack-d,40.9,12.95,3.78,1.31,normal
2026-04-03T01:00:00Z,fabric-e,rack-e,33.8,5.91,1.95,0.59,normal
2026-04-03T01:00:00Z,fabric-f,rack-f,36.0,10.72,2.97,2.04,normal
2026-04-03T01:15:00Z,fabric-a,rack-a,33.0,10.92,2.6,0.23,normal
2026-04-03T01:15:00Z,fabric-b,rack-b,44.5,9.35,2.83,0.87,normal
2026-04-03T01:15:00Z,fabric-c,rack-c,36.8,12.37,2.39,1.3,normal
2026-04-03T01:15:00Z,fabric-d,rack-d,41.1,8.8,5.08,1.33,normal
2026-04-03T01:15:00Z,fabric-e,rack-e,32.4,8.85,1.82,1.35,normal
2026-04-03T01:15:00Z,fabric-f,rack-f,32.7,7.88,3.11,0.79,normal
2026-04-03T01:30:00Z,fabric-a,rack-a,39.7,9.73,2.03,2.36,normal
2026-04-03T01:30:00Z,fabric-b,rack-b,32.3,9.58,4.29,0.59,normal
2026-04-03T01:30:00Z,fabric-c,rack-c,36.6,11.42,2.47,1.99,normal
2026-04-03T01:30:00Z,fabric-d,rack-d,32.5,8.0,0.91,1.98,normal
2026-04-03T01:30:00Z,fabric-e,rack-e,30.5,8.14,1.53,1.12,normal
2026-04-03T01:30:00Z,fabric-f,rack-f,35.4,9.85,1.77,1.59,normal
2026-04-03T01:45:00Z,fabric-a,rack-a,28.1,11.18,1.65,2.03,normal
2026-04-03T01:45:00Z,fabric-b,rack-b,32.8,10.08,2.87,1.51,normal
2026-04-03T01:45:00Z,fabric-c,rack-c,36.8,13.19,2.41,0.45,normal
2026-04-03T01:45:00Z,fabric-d,rack-d,42.4,8.02,2.11,0.9,normal
2026-04-03T01:45:00Z,fabric-e,rack-e,34.5,12.39,2.67,1.24,normal
2026-04-03T01:45:00Z,fabric-f,rack-f,34.5,7.06,1.61,2.65,normal
2026-04-03T02:00:00Z,fabric-a,rack-a,29.5,7.56,3.04,1.51,normal
2026-04-03T02:00:00Z,fabric-b,rack-b,34.4,10.73,2.09,1.37,normal
2026-04-03T02:00:00Z,fabric-c,rack-c,36.1,9.36,4.16,0.66,normal
2026-04-03T02:00:00Z,fabric-d,rack-d,31.2,7.17,1.74,0.93,normal
2026-04-03T02:00:00Z,fabric-e,rack-e,41.2,12.36,3.25,2.2,normal
2026-04-03T02:00:00Z,fabric-f,rack-f,36.3,12.02,2.67,1.1,normal
2026-04-03T02:15:00Z,fabric-a,rack-a,41.9,11.75,3.76,1.99,normal
2026-04-03T02:15:00Z,fabric-b,rack-b,38.3,10.19,2.82,1.17,normal
2026-04-03T02:15:00Z,fabric-c,rack-c,32.9,10.47,2.67,0.98,normal
2026-04-03T02:15:00Z,fabric-d,rack-d,43.2,13.14,3.17,2.33,normal
2026-04-03T02:15:00Z,fabric-e,rack-e,40.2,11.4,3.14,1.66,normal
2026-04-03T02:15:00Z,fabric-f,rack-f,35.2,9.29,1.14,0.55,normal
2026-04-03T02:30:00Z,fabric-a,rack-a,30.7,7.81,3.89,0.74,normal
2026-04-03T02:30:00Z,fabric-b,rack-b,37.0,11.43,1.84,0.28,normal
2026-04-03T02:30:00Z,fabric-c,rack-c,34.9,9.22,2.9,0,normal
2026-04-03T02:30:00Z,fabric-d,rack-d,33.5,10.8,1.56,0,normal
2026-04-03T02:30:00Z,fabric-e,rack-e,30.1,6.93,1.34,0,normal
2026-04-03T02:30:00Z,fabric-f,rack-f,44.2,9.26,2.96,1.61,normal
2026-04-03T02:45:00Z,fabric-a,rack-a,35.1,8.36,2.81,2.12,normal
2026-04-03T02:45:00Z,fabric-b,rack-b,38.8,9.27,5.27,1.26,normal
2026-04-03T02:45:00Z,fabric-c,rack-c,36.0,13.18,3.22,1.68,normal
2026-04-03T02:45:00Z,fabric-d,rack-d,39.0,12.28,3.88,1.56,normal
2026-04-03T02:45:00Z,fabric-e,rack-e,37.7,10.99,2.86,1.99,normal
2026-04-03T02:45:00Z,fabric-f,rack-f,34.2,9.44,0.86,0.28,normal
2026-04-03T03:00:00Z,fabric-a,rack-a,27.2,10.37,3.39,1.42,normal
2026-04-03T03:00:00Z,fabric-b,rack-b,35.1,8.25,2.93,0.76,normal
2026-04-03T03:00:00Z,fabric-c,rack-c,31.8,9.68,3.72,1.03,normal
2026-04-03T03:00:00Z,fabric-d,rack-d,42.7,12.34,3.01,1.07,normal
2026-04-03T03:00:00Z,fabric-e,rack-e,36.1,11.95,2.46,1.3,normal
2026-04-03T03:00:00Z,fabric-f,rack-f,32.0,8.6,2.96,1.79,normal
2026-04-03T03:15:00Z,fabric-a,rack-a,35.1,9.23,1.38,1.28,normal
2026-04-03T03:15:00Z,fabric-b,rack-b,43.0,10.35,2.98,0.78,normal
2026-04-03T03:15:00Z,fabric-c,rack-c,35.5,8.6,2.05,1.86,normal
2026-04-03T03:15:00Z,fabric-d,rack-d,37.1,8.1,0.01,0.94,normal
2026-04-03T03:15:00Z,fabric-e,rack-e,37.2,9.74,3.0,1.64,normal
2026-04-03T03:15:00Z,fabric-f,rack-f,43.4,10.26,1.75,2.54,normal
2026-04-03T03:30:00Z,fabric-a,rack-a,36.0,12.39,0.14,0.65,normal
2026-04-03T03:30:00Z,fabric-b,rack-b,45.6,10.63,4.56,1.62,normal
2026-04-03T03:30:00Z,fabric-c,rack-c,37.8,9.63,3.72,1.53,normal
2026-04-03T03:30:00Z,fabric-d,rack-d,23.4,10.29,2.24,0.38,normal
2026-04-03T03:30:00Z,fabric-e,rack-e,41.1,10.13,3.03,1.24,normal
2026-04-03T03:30:00Z,fabric-f,rack-f,37.5,10.23,1.8,0,normal
2026-04-03T03:45:00Z,fabric-a,rack-a,36.2,10.04,3.8,0.79,normal
2026-04-03T03:45:00Z,fabric-b,rack-b,47.3,12.31,4.43,2.39,normal
2026-04-03T03:45:00Z,fabric-c,rack-c,41.0,9.2,5.09,1.69,normal
2026-04-03T03:45:00Z,fabric-d,rack-d,35.4,10.46,2.82,2.07,normal
2026-04-03T03:45:00Z,fabric-e,rack-e,43.9,12.61,2.27,2.44,normal
2026-04-03T03:45:00Z,fabric-f,rack-f,32.5,7.9,2.87,1.4,normal
2026-04-03T04:00:00Z,fabric-a,rack-a,34.0,11.59,2.79,1.05,normal
2026-04-03T04:00:00Z,fabric-b,rack-b,35.8,8.59,2.6,1.05,normal
2026-04-03T04:00:00Z,fabric-c,rack-c,35.8,10.48,3.56,0.66,normal
2026-04-03T04:00:00Z,fabric-d,rack-d,40.5,12.41,1.88,1.17,normal
2026-04-03T04:00:00Z,fabric-e,rack-e,35.9,5.31,2.9,0.73,normal
2026-04-03T04:00:00Z,fabric-f,rack-f,46.6,8.21,2.21,1.26,normal
2026-04-03T04:15:00Z,fabric-a,rack-a,29.5,10.92,2.68,0.27,normal
2026-04-03T04:15:00Z,fabric-b,rack-b,29.6,8.5,3.26,1.68,normal
2026-04-03T04:15:00Z,fabric-c,rack-c,39.9,11.38,1.91,2.08,normal
2026-04-03T04:15:00Z,fabric-d,rack-d,42.2,10.76,4.0,0.44,normal
2026-04-03T04:15:00Z,fabric-e,rack-e,33.2,8.79,4.0,1.05,normal
2026-04-03T04:15:00Z,fabric-f,rack-f,34.4,11.21,2.7,1.22,normal
2026-04-03T04:30:00Z,fabric-a,rack-a,32.2,10.77,1.33,0.26,normal
2026-04-03T04:30:00Z,fabric-b,rack-b,34.4,9.9,2.92,2.07,normal
2026-04-03T04:30:00Z,fabric-c,rack-c,47.3,11.63,4.38,1.18,normal
2026-04-03T04:30:00Z,fabric-d,rack-d,44.6,10.4,5.5,1.49,normal
2026-04-03T04:30:00Z,fabric-e,rack-e,36.2,12.53,2.48,1.37,normal
2026-04-03T04:30:00Z,fabric-f,rack-f,38.4,10.63,1.15,1.44,normal
2026-04-03T04:45:00Z,fabric-a,rack-a,32.3,10.95,0,2.87,normal
2026-04-03T04:45:00Z,fabric-b,rack-b,42.3,11.24,3.74,1.88,normal
2026-04-03T04:45:00Z,fabric-c,rack-c,30.9,10.43,2.48,1.63,normal
2026-04-03T04:45:00Z,fabric-d,rack-d,38.6,9.86,4.51,1.84,normal
2026-04-03T04:45:00Z,fabric-e,rack-e,38.7,10.25,1.85,0.62,normal
2026-04-03T04:45:00Z,fabric-f,rack-f,41.9,10.02,3.91,1.06,normal
2026-04-03T05:00:00Z,fabric-a,rack-a,35.9,10.01,1.43,0.69,normal
2026-04-03T05:00:00Z,fabric-b,rack-b,25.3,9.01,0.7,1.31,normal
2026-04-03T05:00:00Z,fabric-c,rack-c,35.8,8.08,2.91,2.0,normal
2026-04-03T05:00:00Z,fabric-d,rack-d,38.1,12.31,0.86,0.82,normal
2026-04-03T05:00:00Z,fabric-e,rack-e,38.0,10.24,3.44,2.24,normal
2026-04-03T05:00:00Z,fabric-f,rack-f,29.9,8.38,0.8,1.11,normal
2026-04-03T05:15:00Z,fabric-a,rack-a,33.6,10.54,2.47,0.95,normal
2026-04-03T05:15:00Z,fabric-b,rack-b,39.4,10.21,2.23,0.71,normal
2026-04-03T05:15:00Z,fabric-c,rack-c,36.6,12.45,2.09,1.62,normal
2026-04-03T05:15:00Z,fabric-d,rack-d,44.1,11.47,3.19,1.05,normal
2026-04-03T05:15:00Z,fabric-e,rack-e,36.7,7.98,1.63,0.26,normal
2026-04-03T05:15:00Z,fabric-f,rack-f,31.0,10.32,2.51,1.52,normal
2026-04-03T05:30:00Z,fabric-a,rack-a,36.0,10.59,3.72,0.98,normal
2026-04-03T05:30:00Z,fabric-b,rack-b,38.5,10.56,2.46,1.09,normal
2026-04-03T05:30:00Z,fabric-c,rack-c,41.7,9.75,6.64,2.06,normal
2026-04-03T05:30:00Z,fabric-d,rack-d,38.2,10.05,0.39,1.96,normal
2026-04-03T05:30:00Z,fabric-e,rack-e,39.6,9.37,5.54,1.59,normal
2026-04-03T05:30:00Z,fabric-f,rack-f,40.7,9.4,2.91,1.05,normal
2026-04-03T05:45:00Z,fabric-a,rack-a,34.8,9.43,1.76,1.06,normal
2026-04-03T05:45:00Z,fabric-b,rack-b,47.2,11.13,2.77,2.52,normal
2026-04-03T05:45:00Z,fabric-c,rack-c,40.1,9.35,4.0,1.5,normal
2026-04-03T05:45:00Z,fabric-d,rack-d,44.8,11.52,1.32,1.87,normal
2026-04-03T05:45:00Z,fabric-e,rack-e,45.5,10.52,3.54,2.67,normal
2026-04-03T05:45:00Z,fabric-f,rack-f,37.6,7.3,3.28,1.98,normal
2026-04-03T06:00:00Z,fabric-a,rack-a,31.8,9.29,3.29,1.51,normal
2026-04-03T06:00:00Z,fabric-b,rack-b,29.2,9.49,5.31,0.68,normal
2026-04-03T06:00:00Z,fabric-c,rack-c,29.9,5.23,2.89,0.02,normal
2026-04-03T06:00:00Z,fabric-d,rack-d,32.8,9.86,1.67,0.3,normal
2026-04-03T06:00:00Z,fabric-e,rack-e,37.0,7.27,1.5,1.47,normal
2026-04-03T06:00:00Z,fabric-f,rack-f,22.2,9.17,1.0,1.68,normal
2026-04-03T06:15:00Z,fabric-a,rack-a,36.0,13.13,1.85,1.56,normal
2026-04-03T06:15:00Z,fabric-b,rack-b,39.1,10.96,3.84,0.23,normal
2026-04-03T06:15:00Z,fabric-c,rack-c,28.4,11.39,2.53,0.05,normal
2026-04-03T06:15:00Z,fabric-d,rack-d,35.5,7.32,1.67,1.6,normal
2026-04-03T06:15:00Z,fabric-e,rack-e,41.5,10.94,4.54,1.9,normal
2026-04-03T06:15:00Z,fabric-f,rack-f,30.3,11.17,0,0.7,normal
2026-04-03T06:30:00Z,fabric-a,rack-a,39.8,12.43,2.92,1.83,normal
2026-04-03T06:30:00Z,fabric-b,rack-b,44.0,11.93,2.45,2.34,normal
2026-04-03T06:30:00Z,fabric-c,rack-c,30.0,11.04,1.33,0,normal
2026-04-03T06:30:00Z,fabric-d,rack-d,44.1,9.47,3.03,0.5,normal
2026-04-03T06:30:00Z,fabric-e,rack-e,33.8,9.56,0.06,1.22,normal
2026-04-03T06:30:00Z,fabric-f,rack-f,34.0,9.09,1.94,1.51,normal
2026-04-03T06:45:00Z,fabric-a,rack-a,42.8,9.63,2.91,1.75,normal
2026-04-03T06:45:00Z,fabric-b,rack-b,27.2,11.24,3.25,1.02,normal
2026-04-03T06:45:00Z,fabric-c,rack-c,30.3,6.46,2.96,1.06,normal
2026-04-03T06:45:00Z,fabric-d,rack-d,38.1,8.18,2.22,1.69,normal
2026-04-03T06:45:00Z,fabric-e,rack-e,30.9,10.22,2.73,0,normal
2026-04-03T06:45:00Z,fabric-f,rack-f,28.3,10.43,3.19,2.34,normal
2026-04-03T07:00:00Z,fabric-a,rack-a,37.1,11.61,2.09,1.49,normal
2026-04-03T07:00:00Z,fabric-b,rack-b,48.0,10.97,4.13,1.73,normal
2026-04-03T07:00:00Z,fabric-c,rack-c,31.9,8.83,1.16,1.65,normal
2026-04-03T07:00:00Z,fabric-d,rack-d,37.6,10.31,1.83,1.24,normal
2026-04-03T07:00:00Z,fabric-e,rack-e,39.4,9.57,4.13,1.44,normal
2026-04-03T07:00:00Z,fabric-f,rack-f,46.1,11.77,1.52,2.93,normal
2026-04-03T07:15:00Z,fabric-a,rack-a,39.7,10.96,3.66,0.82,normal
2026-04-03T07:15:00Z,fabric-b,rack-b,42.9,8.55,2.58,1.01,normal
2026-04-03T07:15:00Z,fabric-c,rack-c,46.3,12.96,3.32,0,normal
2026-04-03T07:15:00Z,fabric-d,rack-d,38.2,12.06,2.17,2.38,normal
2026-04-03T07:15:00Z,fabric-e,rack-e,43.2,10.31,3.35,1.28,normal
2026-04-03T07:15:00Z,fabric-f,rack-f,44.6,10.33,4.32,1.31,normal
2026-04-03T07:30:00Z,fabric-a,rack-a,38.3,10.51,2.97,2.13,normal
2026-04-03T07:30:00Z,fabric-b,rack-b,42.0,10.04,2.67,2.13,normal
2026-04-03T07:30:00Z,fabric-c,rack-c,46.6,11.62,2.46,1.59,normal
2026-04-03T07:30:00Z,fabric-d,rack-d,34.1,10.69,4.17,1.42,normal
2026-04-03T07:30:00Z,fabric-e,rack-e,43.3,9.89,4.36,0.95,normal
2026-04-03T07:30:00Z,fabric-f,rack-f,47.1,11.83,3.17,2.59,normal
2026-04-03T07:45:00Z,fabric-a,rack-a,40.9,12.4,4.29,1.48,normal
2026-04-03T07:45:00Z,fabric-b,rack-b,38.4,11.26,1.78,2.07,normal
2026-04-03T07:45:00Z,fabric-c,rack-c,45.8,12.88,3.98,2.84,normal
2026-04-03T07:45:00Z,fabric-d,rack-d,40.5,11.36,3.37,1.81,normal
2026-04-03T07:45:00Z,fabric-e,rack-e,44.6,12.76,4.0,1.26,normal
2026-04-03T07:45:00Z,fabric-f,rack-f,45.0,12.31,2.42,1.86,normal
2026-04-03T08:00:00Z,fabric-a,rack-a,47.2,13.17,3.91,1.92,normal
2026-04-03T08:00:00Z,fabric-b,rack-b,46.0,12.19,4.7,2.37,normal
2026-04-03T08:00:00Z,fabric-c,rack-c,45.3,12.15,3.7,1.22,normal
2026-04-03T08:00:00Z,fabric-d,rack-d,48.2,9.34,2.31,1.02,normal
2026-04-03T08:00:00Z,fabric-e,rack-e,46.5,12.46,3.29,1.66,normal
2026-04-03T08:00:00Z,fabric-f,rack-f,33.4,11.21,4.21,0.34,normal
2026-04-03T08:15:00Z,fabric-a,rack-a,46.1,11.61,3.43,2.21,normal
2026-04-03T08:15:00Z,fabric-b,rack-b,46.2,13.05,0.93,1.02,normal
2026-04-03T08:15:00Z,fabric-c,rack-c,53.9,11.98,2.46,2.89,normal
2026-04-03T08:15:00Z,fabric-d,rack-d,46.1,10.83,2.74,2.36,normal
2026-04-03T08:15:00Z,fabric-e,rack-e,40.4,11.23,3.41,2.3,normal
2026-04-03T08:15:00Z,fabric-f,rack-f,53.3,12.73,3.82,2.14,normal
2026-04-03T08:30:00Z,fabric-a,rack-a,52.4,14.38,5.19,2.14,normal
2026-04-03T08:30:00Z,fabric-b,rack-b,46.4,9.55,3.55,1.74,normal
2026-04-03T08:30:00Z,fabric-c,rack-c,43.8,9.34,3.7,0.3,normal
2026-04-03T08:30:00Z,fabric-d,rack-d,48.0,10.68,3.64,1.81,normal
2026-04-03T08:30:00Z,fabric-e,rack-e,49.1,10.35,2.65,1.46,normal
2026-04-03T08:30:00Z,fabric-f,rack-f,41.2,11.91,2.41,1.4,normal
2026-04-03T08:45:00Z,fabric-a,rack-a,55.0,10.59,4.38,3.08,normal
2026-04-03T08:45:00Z,fabric-b,rack-b,47.4,12.1,6.25,1.77,normal
2026-04-03T08:45:00Z,fabric-c,rack-c,45.1,7.14,3.26,0.94,normal
2026-04-03T08:45:00Z,fabric-d,rack-d,46.0,10.65,3.1,2.08,normal
2026-04-03T08:45:00Z,fabric-e,rack-e,48.6,8.46,3.33,1.65,normal
2026-04-03T08:45:00Z,fabric-f,rack-f,52.8,10.54,4.08,3.08,normal
2026-04-03T09:00:00Z,fabric-a,rack-a,47.4,13.41,4.83,2.26,normal
2026-04-03T09:00:00Z,fabric-b,rack-b,54.3,9.23,4.6,2.4,normal
2026-04-03T09:00:00Z,fabric-c,rack-c,43.0,11.62,5.25,0.91,normal
2026-04-03T09:00:00Z,fabric-d,rack-d,51.0,11.36,3.66,1.06,normal
2026-04-03T09:00:00Z,fabric-e,rack-e,39.0,10.02,3.12,1.64,normal
2026-04-03T09:00:00Z,fabric-f,rack-f,36.8,7.12,3.23,1.32,normal
2026-04-03T09:15:00Z,fabric-a,rack-a,46.4,9.29,4.48,2.18,normal
2026-04-03T09:15:00Z,fabric-b,rack-b,50.8,10.49,7.1,1.88,normal
2026-04-03T09:15:00Z,fabric-c,rack-c,52.1,9.77,5.66,1.98,normal
2026-04-03T09:15:00Z,fabric-d,rack-d,51.8,12.27,3.8,0.75,normal
2026-04-03T09:15:00Z,fabric-e,rack-e,61.5,11.78,3.91,1.89,normal
2026-04-03T09:15:00Z,fabric-f,rack-f,55.4,10.48,4.31,1.63,normal
2026-04-03T09:30:00Z,fabric-a,rack-a,58.1,12.77,2.59,1.49,normal
2026-04-03T09:30:00Z,fabric-b,rack-b,56.7,10.93,4.83,1.49,normal
2026-04-03T09:30:00Z,fabric-c,rack-c,58.1,10.9,4.83,1.82,normal
2026-04-03T09:30:00Z,fabric-d,rack-d,56.5,11.84,5.24,1.37,normal
2026-04-03T09:30:00Z,fabric-e,rack-e,48.5,12.15,6.33,1.73,normal
2026-04-03T09:30:00Z,fabric-f,rack-f,54.5,13.95,4.98,2.63,normal
2026-04-03T09:45:00Z,fabric-a,rack-a,45.2,8.24,3.11,2.79,normal
2026-04-03T09:45:00Z,fabric-b,rack-b,53.3,8.48,2.41,2.21,normal
2026-04-03T09:45:00Z,fabric-c,rack-c,53.6,12.26,3.76,2.42,normal
2026-04-03T09:45:00Z,fabric-d,rack-d,57.5,9.13,3.65,2.95,normal
