timestamp,node_id,rack_id,pool,gpu_utilization_pct,memory_utilization_pct,power_watts,temperature_c,network_rx_gbps,network_tx_gbps,ecc_errors,active_jobs,health_state
2026-04-03T00:00:00Z,gpu-node-09,rack-e,shared,37.0,32.3,2454,43.7,4.1,2.13,0,2,normal
2026-04-03T00:00:00Z,gpu-node-10,rack-e,shared,40.4,36.6,2559,45.1,5.6,3.38,0,4,normal
2026-04-03T00:00:00Z,gpu-node-11,rack-f,shared,56.9,48.8,3265,52.7,4.03,4.56,0,3,normal
2026-04-03T00:00:00Z,gpu-node-12,rack-f,shared,54.9,41.3,3123,48.3,5.07,3.81,0,2,normal
2026-04-03T00:15:00Z,gpu-node-01,rack-a,serving,57.8,55.3,4237,54.8,4.31,5.45,0,4,normal
2026-04-03T00:15:00Z,gpu-node-02,rack-a,serving,47.1,47.4,3721,44.2,3.75,2.66,0,1,normal
2026-04-03T00:15:00Z,gpu-node-03,rack-b,serving,58.5,44.2,4426,51.5,5.79,5.66,0,4,normal
2026-04-03T00:15:00Z,gpu-node-04,rack-b,serving,51.4,46.3,3928,51.8,5.27,6.0,0,3,normal
2026-04-03T00:15:00Z,gpu-node-05,rack-c,training,55.2,42.7,3936,48.7,4.43,5.56,0,4,normal
2026-04-03T00:15:00Z,gpu-node-06,rack-c,training,47.6,37.3,3632,48.5,3.77,2.54,0,2,normal
2026-04-03T00:15:00Z,gpu-node-07,rack-d,training,50.5,38.0,3572,48.3,3.94,3.92,0,3,normal
2026-04-03T00:15:00Z,gpu-node-08,rack-d,training,40.6,38.8,3473,46.1,2.53,2.94,0,2,normal
2026-04-03T00:15:00Z,gpu-node-09,rack-e,shared,49.6,39.1,2883,50.2,4.76,6.11,0,3,normal
2026-04-03T00:15:00Z,gpu-node-10,rack-e,shared,32.9,27.6,2189,44.5,1.93,1.9,0,2,normal
2026-04-03T00:15:00Z,gpu-node-11,rack-f,shared,52.4,45.7,2980,47.0,4.66,5.68,0,3,normal
2026-04-03T00:15:00Z,gpu-node-12,rack-f,shared,71.7,55.1,3767,56.0,5.11,6.02,0,4,normal
2026-04-03T00:30:00Z,gpu-node-01,rack-a,serving,51.5,46.0,4053,50.8,4.22,3.55,0,3,normal
2026-04-03T00:30:00Z,gpu-node-02,rack-a,serving,40.3,38.9,3358,44.0,2.75,1.6,0,1,normal
2026-04-03T00:30:00Z,gpu-node-03,rack-b,serving,55.7,44.1,4179,51.1,4.57,2.43,0,2,normal
2026-04-03T00:30:00Z,gpu-node-04,rack-b,serving,40.3,29.1,3334,44.6,2.83,1.57,0,2,normal
2026-04-03T00:30:00Z,gpu-node-05,rack-c,training,52.8,47.1,3821,52.0,4.98,5.06,0,2,normal
2026-04-03T00:30:00Z,gpu-node-06,rack-c,training,49.5,37.4,3654,51.3,4.27,4.03,0,2,normal
2026-04-03T00:30:00Z,gpu-node-07,rack-d,training,57.9,45.9,4190,53.7,4.49,4.6,0,3,normal
2026-04-03T00:30:00Z,gpu-node-08,rack-d,training,62.8,61.6,4359,52.4,4.59,6.12,0,3,normal
2026-04-03T00:30:00Z,gpu-node-09,rack-e,shared,38.7,38.5,2483,44.9,2.91,3.26,0,3,normal
2026-04-03T00:30:00Z,gpu-node-10,rack-e,shared,54.7,47.2,3085,51.7,3.53,2.65,0,1,normal
2026-04-03T00:30:00Z,gpu-node-11,rack-f,shared,40.8,36.6,2552,46.1,3.45,2.26,0,1,normal
2026-04-03T00:30:00Z,gpu-node-12,rack-f,shared,46.3,34.9,2675,47.6,1.65,5.71,0,2,normal
2026-04-03T00:45:00Z,gpu-node-01,rack-a,serving,49.5,41.2,3874,47.7,4.78,5.03,0,2,normal
2026-04-03T00:45:00Z,gpu-node-02,rack-a,serving,49.9,40.7,4008,46.8,4.34,3.27,0,2,normal
2026-04-03T00:45:00Z,gpu-node-03,rack-b,serving,51.0,38.5,4051,49.0,3.57,4.16,0,2,normal
2026-04-03T00:45:00Z,gpu-node-04,rack-b,serving,51.3,37.2,3978,46.9,5.44,3.55,0,1,normal
2026-04-03T00:45:00Z,gpu-node-05,rack-c,training,48.4,45.6,3647,52.5,3.96,5.11,0,1,normal
2026-04-03T00:45:00Z,gpu-node-06,rack-c,training,38.8,37.1,3225,41.2,2.94,3.5,0,2,normal
2026-04-03T00:45:00Z,gpu-node-07,rack-d,training,49.8,40.1,3685,46.3,2.77,2.44,0,4,normal
2026-04-03T00:45:00Z,gpu-node-08,rack-d,training,50.1,36.4,4015,48.8,3.06,3.69,0,2,normal
2026-04-03T00:45:00Z,gpu-node-09,rack-e,shared,39.9,32.1,2578,49.9,2.79,3.55,0,2,normal
2026-04-03T00:45:00Z,gpu-node-10,rack-e,shared,50.9,42.5,2874,50.0,4.32,4.86,0,2,normal
2026-04-03T00:45:00Z,gpu-node-11,rack-f,shared,40.7,38.6,2682,44.1,3.44,3.29,0,3,normal
2026-04-03T00:45:00Z,gpu-node-12,rack-f,shared,54.7,51.4,3018,53.6,5.51,5.73,0,1,normal
2026-04-03T01:00:00Z,gpu-node-01,rack-a,serving,49.4,44.7,3860,47.5,4.79,1.93,0,2,normal
2026-04-03T01:00:00Z,gpu-node-02,rack-a,serving,49.7,40.0,3853,47.4,5.05,4.95,0,4,normal
2026-04-03T01:00:00Z,gpu-node-03,rack-b,serving,56.7,42.2,4181,50.1,4.99,4.3,0,2,normal
2026-04-03T01:00:00Z,gpu-node-04,rack-b,serving,48.4,46.9,3751,51.5,4.11,3.12,0,1,normal
2026-04-03T01:00:00Z,gpu-node-05,rack-c,training,36.5,34.3,3050,43.5,2.55,2.05,0,0,normal
2026-04-03T01:00:00Z,gpu-node-06,rack-c,training,53.7,43.8,3910,50.4,3.75,3.22,0,3,normal
2026-04-03T01:00:00Z,gpu-node-07,rack-d,training,58.4,58.3,4357,53.9,5.27,4.47,0,3,normal
2026-04-03T01:00:00Z,gpu-node-08,rack-d,training,44.5,37.5,3316,46.8,4.12,4.32,0,1,normal
2026-04-03T01:00:00Z,gpu-node-09,rack-e,shared,44.1,40.1,2658,49.1,4.95,4.09,0,2,normal
2026-04-03T01:00:00Z,gpu-node-10,rack-e,shared,50.6,37.8,2937,44.5,4.65,4.57,0,2,normal
2026-04-03T01:00:00Z,gpu-node-11,rack-f,shared,61.0,48.9,3292,47.7,4.26,5.43,0,2,normal
2026-04-03T01:00:00Z,gpu-node-12,rack-f,shared,51.4,50.7,2890,45.9,4.62,3.33,0,2,normal
2026-04-03T01:15:00Z,gpu-node-01,rack-a,serving,45.5,40.1,3700,50.9,5.16,3.28,0,1,normal
2026-04-03T01:15:00Z,gpu-node-02,rack-a,serving,37.9,38.1,3173,43.0,2.92,0.97,0,1,normal
2026-04-03T01:15:00Z,gpu-node-03,rack-b,serving,62.1,54.7,4567,51.9,5.71,5.22,0,2,normal
2026-04-03T01:15:00Z,gpu-node-04,rack-b,serving,40.8,33.3,3303,49.3,3.79,2.32,0,1,normal
2026-04-03T01:15:00Z,gpu-node-05,rack-c,training,59.3,52.8,4274,51.1,4.48,3.3,0,2,normal
2026-04-03T01:15:00Z,gpu-node-06,rack-c,training,48.1,48.0,3732,50.9,4.43,4.05,0,2,normal
2026-04-03T01:15:00Z,gpu-node-07,rack-d,training,45.8,44.4,3691,49.2,4.01,2.5,0,1,normal
2026-04-03T01:15:00Z,gpu-node-08,rack-d,training,32.5,31.2,2914,42.5,3.11,4.48,0,2,normal
2026-04-03T01:15:00Z,gpu-node-09,rack-e,shared,47.7,48.4,2847,45.4,3.97,3.08,0,2,normal
2026-04-03T01:15:00Z,gpu-node-10,rack-e,shared,62.9,60.4,3358,56.4,4.96,7.08,0,2,normal
2026-04-03T01:15:00Z,gpu-node-11,rack-f,shared,45.7,44.0,2707,47.6,4.17,2.25,0,2,normal
2026-04-03T01:15:00Z,gpu-node-12,rack-f,shared,41.4,31.3,2632,47.4,4.89,3.91,0,0,normal
2026-04-03T01:30:00Z,gpu-node-01,rack-a,serving,42.6,32.8,3617,46.9,3.75,2.62,0,2,normal
2026-04-03T01:30:00Z,gpu-node-02,rack-a,serving,57.7,48.9,4322,53.6,3.58,3.2,0,3,normal
2026-04-03T01:30:00Z,gpu-node-03,rack-b,serving,40.0,34.1,3417,44.9,5.64,3.83,0,2,normal
2026-04-03T01:30:00Z,gpu-node-04,rack-b,serving,55.4,40.3,4238,52.0,4.54,3.91,0,3,normal
2026-04-03T01:30:00Z,gpu-node-05,rack-c,training,55.5,40.9,3850,48.8,4.44,3.21,0,2,normal
2026-04-03T01:30:00Z,gpu-node-06,rack-c,training,40.6,37.3,3297,46.5,3.61,3.71,0,3,normal
2026-04-03T01:30:00Z,gpu-node-07,rack-d,training,24.7,22.3,2574,41.7,0.81,0.92,0,1,normal
2026-04-03T01:30:00Z,gpu-node-08,rack-d,training,38.4,32.8,3171,42.7,3.7,3.28,0,2,normal
2026-04-03T01:30:00Z,gpu-node-09,rack-e,shared,60.9,60.6,3355,53.0,4.72,4.25,0,2,normal
2026-04-03T01:30:00Z,gpu-node-10,rack-e,shared,57.8,58.2,3100,47.8,4.31,5.88,0,2,normal
2026-04-03T01:30:00Z,gpu-node-11,rack-f,shared,40.3,40.2,2458,46.1,4.39,2.98,0,3,normal
2026-04-03T01:30:00Z,gpu-node-12,rack-f,shared,36.8,27.2,2402,42.3,3.55,2.87,0,3,normal
2026-04-03T01:45:00Z,gpu-node-01,rack-a,serving,59.2,46.4,4347,53.5,6.71,4.54,0,2,normal
2026-04-03T01:45:00Z,gpu-node-02,rack-a,serving,48.5,39.2,3831,47.3,2.04,3.99,0,0,normal
2026-04-03T01:45:00Z,gpu-node-03,rack-b,serving,47.9,39.5,3781,45.7,3.76,3.74,0,4,normal
2026-04-03T01:45:00Z,gpu-node-04,rack-b,serving,40.6,29.7,3266,45.6,3.04,3.72,0,0,normal
2026-04-03T01:45:00Z,gpu-node-05,rack-c,training,43.7,43.2,3481,46.5,4.14,3.59,0,3,normal
2026-04-03T01:45:00Z,gpu-node-06,rack-c,training,41.3,36.4,3418,44.7,3.42,2.74,0,2,normal
2026-04-03T01:45:00Z,gpu-node-07,rack-d,training,52.4,50.5,3854,54.5,5.03,4.78,0,2,normal
2026-04-03T01:45:00Z,gpu-node-08,rack-d,training,46.2,40.7,3601,46.4,3.98,3.56,0,2,normal
2026-04-03T01:45:00Z,gpu-node-09,rack-e,shared,62.4,59.4,3450,51.9,4.53,3.49,0,2,normal
2026-04-03T01:45:00Z,gpu-node-10,rack-e,shared,60.6,56.9,3349,54.6,3.45,3.17,0,4,normal
2026-04-03T01:45:00Z,gpu-node-11,rack-f,shared,44.7,37.5,2742,48.8,4.8,2.95,0,3,normal
2026-04-03T01:45:00Z,gpu-node-12,rack-f,shared,54.3,41.7,3042,53.2,3.68,3.37,0,2,normal
2026-04-03T02:00:00Z,gpu-node-01,rack-a,serving,51.9,38.9,3957,47.8,3.99,4.3,0,2,normal
2026-04-03T02:00:00Z,gpu-node-02,rack-a,serving,37.1,35.8,3206,45.2,4.32,1.81,0,1,normal
2026-04-03T02:00:00Z,gpu-node-03,rack-b,serving,36.5,27.7,3297,42.4,4.77,2.52,0,2,normal
2026-04-03T02:00:00Z,gpu-node-04,rack-b,serving,55.1,47.8,4198,50.8,4.11,3.21,0,2,normal
2026-04-03T02:00:00Z,gpu-node-05,rack-c,training,54.3,42.7,3966,52.0,7.21,4.73,0,3,normal
2026-04-03T02:00:00Z,gpu-node-06,rack-c,training,36.0,33.2,3069,47.5,3.0,3.28,0,3,normal
2026-04-03T02:00:00Z,gpu-node-07,rack-d,training,52.9,52.6,3824,48.6,4.58,4.83,0,1,normal
2026-04-03T02:00:00Z,gpu-node-08,rack-d,training,64.8,64.3,4629,55.5,5.62,5.09,0,5,normal
2026-04-03T02:00:00Z,gpu-node-09,rack-e,shared,37.6,32.0,2604,43.7,1.74,2.91,0,2,normal
2026-04-03T02:00:00Z,gpu-node-10,rack-e,shared,49.4,43.5,2628,49.2,3.53,3.65,0,3,normal
2026-04-03T02:00:00Z,gpu-node-11,rack-f,shared,58.7,58.8,3265,52.0,4.31,4.27,0,5,normal
2026-04-03T02:00:00Z,gpu-node-12,rack-f,shared,53.3,52.0,3088,48.8,3.97,5.9,0,2,normal
2026-04-03T02:15:00Z,gpu-node-01,rack-a,serving,41.8,35.1,3490,47.3,2.55,4.46,0,4,normal
2026-04-03T02:15:00Z,gpu-node-02,rack-a,serving,39.2,31.1,3049,50.6,3.55,3.93,0,2,normal
2026-04-03T02:15:00Z,gpu-node-03,rack-b,serving,62.8,59.8,4561,49.8,5.96,5.21,0,3,normal
2026-04-03T02:15:00Z,gpu-node-04,rack-b,serving,54.2,41.5,4226,49.3,4.25,5.68,0,1,normal
2026-04-03T02:15:00Z,gpu-node-05,rack-c,training,46.7,40.6,3654,48.6,3.64,4.16,0,3,normal
2026-04-03T02:15:00Z,gpu-node-06,rack-c,training,45.0,33.9,3466,50.6,2.14,2.98,0,3,normal
2026-04-03T02:15:00Z,gpu-node-07,rack-d,training,45.4,45.1,3527,48.2,2.04,3.23,0,3,normal
2026-04-03T02:15:00Z,gpu-node-08,rack-d,training,51.2,42.7,3876,50.6,3.65,4.13,0,3,normal
2026-04-03T02:15:00Z,gpu-node-09,rack-e,shared,48.7,38.1,2861,46.9,4.03,5.22,0,3,normal
2026-04-03T02:15:00Z,gpu-node-10,rack-e,shared,59.7,54.3,3171,53.3,4.49,4.09,0,3,normal
2026-04-03T02:15:00Z,gpu-node-11,rack-f,shared,57.8,43.6,3141,47.9,5.78,5.84,0,3,normal
2026-04-03T02:15:00Z,gpu-node-12,rack-f,shared,54.3,49.1,3091,48.6,3.02,3.12,0,2,normal
2026-04-03T02:30:00Z,gpu-node-01,rack-a,serving,42.3,40.0,3498,46.6,2.3,4.1,0,3,normal
2026-04-03T02:30:00Z,gpu-node-02,rack-a,serving,55.5,54.6,4200,53.7,4.38,4.16,0,4,normal
2026-04-03T02:30:00Z,gpu-node-03,rack-b,serving,55.5,54.1,4124,54.2,3.76,3.5,0,4,normal
2026-04-03T02:30:00Z,gpu-node-04,rack-b,serving,58.7,54.7,4396,54.3,5.71,4.73,0,4,normal
2026-04-03T02:30:00Z,gpu-node-05,rack-c,training,52.1,50.9,3956,51.2,5.25,4.12,0,3,normal
2026-04-03T02:30:00Z,gpu-node-06,rack-c,training,41.9,42.3,3478,48.7,5.01,3.4,0,2,normal
2026-04-03T02:30:00Z,gpu-node-07,rack-d,training,48.4,40.6,3729,47.1,3.63,2.68,0,2,normal
2026-04-03T02:30:00Z,gpu-node-08,rack-d,training,55.1,44.9,4016,49.5,4.41,4.32,0,2,normal
2026-04-03T02:30:00Z,gpu-node-09,rack-e,shared,55.5,42.2,3122,51.4,5.07,3.62,0,3,normal
2026-04-03T02:30:00Z,gpu-node-10,rack-e,shared,35.8,35.4,2228,44.6,3.4,1.92,0,1,normal
2026-04-03T02:30:00Z,gpu-node-11,rack-f,shared,38.8,34.3,2406,47.2,5.08,1.1,0,1,normal
2026-04-03T02:30:00Z,gpu-node-12,rack-f,shared,52.3,39.8,3014,51.3,2.63,3.97,0,2,normal
2026-04-03T02:45:00Z,gpu-node-01,rack-a,serving,42.4,36.7,3429,44.6,4.35,2.99,0,2,normal
2026-04-03T02:45:00Z,gpu-node-02,rack-a,serving,34.8,25.0,3005,43.1,2.0,2.27,0,2,normal
2026-04-03T02:45:00Z,gpu-node-03,rack-b,serving,41.3,36.7,3590,46.0,3.48,4.77,0,1,normal
2026-04-03T02:45:00Z,gpu-node-04,rack-b,serving,57.4,49.0,4387,50.7,5.16,2.03,0,3,normal
2026-04-03T02:45:00Z,gpu-node-05,rack-c,training,50.1,36.2,3823,48.4,2.83,4.75,0,4,normal
2026-04-03T02:45:00Z,gpu-node-06,rack-c,training,45.3,38.6,3543,46.1,2.55,2.5,0,3,normal
2026-04-03T02:45:00Z,gpu-node-07,rack-d,training,42.8,33.0,3550,44.7,3.65,0.2,0,1,normal
2026-04-03T02:45:00Z,gpu-node-08,rack-d,training,50.6,49.0,3745,49.2,5.91,3.46,0,4,normal
2026-04-03T02:45:00Z,gpu-node-09,rack-e,shared,54.3,45.6,3292,47.5,2.85,3.6,0,3,normal
2026-04-03T02:45:00Z,gpu-node-10,rack-e,shared,52.0,47.5,3086,48.9,4.75,3.55,0,2,normal
2026-04-03T02:45:00Z,gpu-node-11,rack-f,shared,53.7,44.6,2962,48.8,3.87,5.24,0,3,normal
2026-04-03T02:45:00Z,gpu-node-12,rack-f,shared,53.3,52.2,2925,50.6,3.81,2.57,0,4,normal
2026-04-03T03:00:00Z,gpu-node-01,rack-a,serving,33.3,31.1,3225,44.9,2.43,2.03,0,2,normal
2026-04-03T03:00:00Z,gpu-node-02,rack-a,serving,36.5,26.8,3182,46.0,0.2,3.95,0,4,normal
2026-04-03T03:00:00Z,gpu-node-03,rack-b,serving,45.0,41.3,3608,49.6,4.21,2.89,0,1,normal
2026-04-03T03:00:00Z,gpu-node-04,rack-b,serving,36.0,34.5,3099,43.9,1.69,3.73,0,1,normal
2026-04-03T03:00:00Z,gpu-node-05,rack-c,training,50.4,42.0,3954,53.3,2.82,4.49,0,3,normal
2026-04-03T03:00:00Z,gpu-node-06,rack-c,training,55.1,44.5,4031,51.0,4.44,3.28,0,2,normal
2026-04-03T03:00:00Z,gpu-node-07,rack-d,training,57.2,56.8,4202,51.6,5.2,4.79,0,3,normal
2026-04-03T03:00:00Z,gpu-node-08,rack-d,training,54.0,54.7,4073,52.7,3.11,3.23,0,4,normal
2026-04-03T03:00:00Z,gpu-node-09,rack-e,shared,55.9,55.6,3114,55.2,4.43,3.91,0,2,normal
2026-04-03T03:00:00Z,gpu-node-10,rack-e,shared,68.1,62.1,3544,55.9,4.47,5.75,0,4,normal
2026-04-03T03:00:00Z,gpu-node-11,rack-f,shared,45.4,39.0,2918,48.5,4.28,3.55,0,3,normal
2026-04-03T03:00:00Z,gpu-node-12,rack-f,shared,56.1,52.6,3137,54.2,5.48,3.48,0,4,normal
2026-04-03T03:15:00Z,gpu-node-01,rack-a,serving,44.8,41.2,3715,50.0,3.9,3.74,0,4,normal
2026-04-03T03:15:00Z,gpu-node-02,rack-a,serving,48.3,36.4,3659,49.6,3.42,3.95,0,3,normal
2026-04-03T03:15:00Z,gpu-node-03,rack-b,serving,47.6,46.2,3826,48.9,3.88,3.74,0,1,normal
2026-04-03T03:15:00Z,gpu-node-04,rack-b,serving,47.7,48.2,3740,47.7,2.86,3.36,0,3,normal
2026-04-03T03:15:00Z,gpu-node-05,rack-c,training,45.6,35.8,3428,45.9,5.38,3.15,0,1,normal
2026-04-03T03:15:00Z,gpu-node-06,rack-c,training,42.3,39.4,3458,49.5,4.14,2.32,0,1,normal
2026-04-03T03:15:00Z,gpu-node-07,rack-d,training,51.7,39.0,3933,48.2,2.6,4.43,0,2,normal
2026-04-03T03:15:00Z,gpu-node-08,rack-d,training,44.2,44.8,3405,46.4,4.5,2.58,0,2,normal
2026-04-03T03:15:00Z,gpu-node-09,rack-e,shared,47.6,38.7,2776,45.4,4.31,3.56,0,2,normal
2026-04-03T03:15:00Z,gpu-node-10,rack-e,shared,43.7,41.6,2539,48.2,2.36,4.23,0,0,normal
2026-04-03T03:15:00Z,gpu-node-11,rack-f,shared,52.9,53.9,2977,50.1,3.98,4.11,0,3,normal
2026-04-03T03:15:00Z,gpu-node-12,rack-f,shared,53.7,39.8,3059,52.2,3.88,6.55,0,2,normal
2026-04-03T03:30:00Z,gpu-node-01,rack-a,serving,59.0,51.9,4361,52.2,6.14,4.34,0,2,normal
2026-04-03T03:30:00Z,gpu-node-02,rack-a,serving,59.7,51.3,4290,52.3,5.32,3.8,0,2,normal
2026-04-03T03:30:00Z,gpu-node-03,rack-b,serving,38.5,35.2,3220,45.2,4.38,2.7,0,1,normal
2026-04-03T03:30:00Z,gpu-node-04,rack-b,serving,45.8,38.0,3541,46.1,4.91,3.67,0,3,normal
2026-04-03T03:30:00Z,gpu-node-05,rack-c,training,45.2,45.0,3481,46.9,4.06,3.67,0,2,normal
2026-04-03T03:30:00Z,gpu-node-06,rack-c,training,56.8,44.8,4005,52.4,4.68,4.31,0,4,normal
2026-04-03T03:30:00Z,gpu-node-07,rack-d,training,49.9,50.4,3774,44.6,4.79,3.24,0,2,normal
2026-04-03T03:30:00Z,gpu-node-08,rack-d,training,49.3,38.8,3707,48.6,6.55,3.52,0,4,normal
2026-04-03T03:30:00Z,gpu-node-09,rack-e,shared,48.4,49.2,2834,48.4,4.42,4.37,0,2,normal
2026-04-03T03:30:00Z,gpu-node-10,rack-e,shared,63.4,58.0,3498,54.1,5.61,4.39,0,4,normal
2026-04-03T03:30:00Z,gpu-node-11,rack-f,shared,38.7,36.7,2455,44.4,3.78,3.9,0,2,normal
2026-04-03T03:30:00Z,gpu-node-12,rack-f,shared,52.0,42.0,2970,51.2,4.73,3.13,0,2,normal
2026-04-03T03:45:00Z,gpu-node-01,rack-a,serving,53.0,52.4,4144,49.6,5.01,1.97,0,2,normal
2026-04-03T03:45:00Z,gpu-node-02,rack-a,serving,43.5,43.8,3529,48.2,3.34,3.3,0,2,normal
2026-04-03T03:45:00Z,gpu-node-03,rack-b,serving,32.2,24.9,2865,43.8,2.65,2.51,0,2,normal
2026-04-03T03:45:00Z,gpu-node-04,rack-b,serving,55.3,40.1,4161,51.2,4.31,4.91,0,2,normal
2026-04-03T03:45:00Z,gpu-node-05,rack-c,training,53.9,42.2,4057,51.5,2.45,3.26,0,1,normal
2026-04-03T03:45:00Z,gpu-node-06,rack-c,training,42.1,34.3,3502,48.1,5.0,2.68,0,2,normal
2026-04-03T03:45:00Z,gpu-node-07,rack-d,training,58.8,46.7,4368,49.4,4.83,2.65,0,2,normal
2026-04-03T03:45:00Z,gpu-node-08,rack-d,training,44.5,34.7,3490,45.7,4.35,5.44,0,3,normal
2026-04-03T03:45:00Z,gpu-node-09,rack-e,shared,59.8,46.4,3193,53.4,4.86,1.0,0,3,normal
2026-04-03T03:45:00Z,gpu-node-10,rack-e,shared,56.3,52.4,3158,49.6,6.06,4.5,0,2,normal
2026-04-03T03:45:00Z,gpu-node-11,rack-f,shared,67.7,58.4,3666,55.3,5.79,5.08,0,3,normal
2026-04-03T03:45:00Z,gpu-node-12,rack-f,shared,50.7,42.1,3002,48.0,4.39,4.38,0,2,normal
2026-04-03T04:00:00Z,gpu-node-01,rack-a,serving,54.9,41.7,3876,54.3,3.45,4.92,0,1,normal
2026-04-03T04:00:00Z,gpu-node-02,rack-a,serving,64.5,47.8,4597,55.7,5.75,4.67,0,3,normal
2026-04-03T04:00:00Z,gpu-node-03,rack-b,serving,61.6,56.0,4626,49.4,5.23,6.55,0,2,normal
2026-04-03T04:00:00Z,gpu-node-04,rack-b,serving,62.3,47.0,4719,52.9,4.18,5.96,0,5,normal
2026-04-03T04:00:00Z,gpu-node-05,rack-c,training,47.0,37.7,3676,50.0,4.71,3.45,0,2,normal
2026-04-03T04:00:00Z,gpu-node-06,rack-c,training,51.8,42.8,3791,48.3,4.54,3.8,0,2,normal
2026-04-03T04:00:00Z,gpu-node-07,rack-d,training,37.4,27.5,3216,49.5,2.38,1.93,0,2,normal
2026-04-03T04:00:00Z,gpu-node-08,rack-d,training,52.6,47.0,3949,52.1,5.88,3.47,0,2,normal
2026-04-03T04:00:00Z,gpu-node-09,rack-e,shared,57.1,52.6,3263,50.1,4.12,4.21,0,2,normal
2026-04-03T04:00:00Z,gpu-node-10,rack-e,shared,57.6,45.3,3157,48.4,4.15,4.04,0,1,normal
2026-04-03T04:00:00Z,gpu-node-11,rack-f,shared,55.3,43.0,3293,50.2,3.76,4.89,0,4,normal
2026-04-03T04:00:00Z,gpu-node-12,rack-f,shared,55.3,42.2,3304,47.3,4.94,3.66,0,3,normal
2026-04-03T04:15:00Z,gpu-node-01,rack-a,serving,51.0,46.7,3901,45.3,4.71,3.87,0,2,normal
2026-04-03T04:15:00Z,gpu-node-02,rack-a,serving,58.5,51.2,4224,51.8,5.81,4.45,0,3,normal
2026-04-03T04:15:00Z,gpu-node-03,rack-b,serving,39.9,30.7,3423,47.5,3.73,4.2,0,3,normal
2026-04-03T04:15:00Z,gpu-node-04,rack-b,serving,55.4,42.1,4134,52.9,4.88,4.21,0,3,normal
2026-04-03T04:15:00Z,gpu-node-05,rack-c,training,48.2,40.1,3720,50.3,3.48,3.19,0,3,normal
2026-04-03T04:15:00Z,gpu-node-06,rack-c,training,65.8,55.3,4560,53.5,6.31,5.7,0,2,normal
2026-04-03T04:15:00Z,gpu-node-07,rack-d,training,51.7,48.2,3756,50.3,2.93,5.42,0,2,normal
2026-04-03T04:15:00Z,gpu-node-08,rack-d,training,59.6,58.7,4259,51.6,6.52,3.81,0,3,normal
2026-04-03T04:15:00Z,gpu-node-09,rack-e,shared,48.7,42.3,2975,46.7,4.36,4.49,0,2,normal
2026-04-03T04:15:00Z,gpu-node-10,rack-e,shared,53.7,38.8,3073,46.2,4.18,3.75,0,2,normal
2026-04-03T04:15:00Z,gpu-node-11,rack-f,shared,30.6,31.0,2105,41.3,2.89,2.72,0,2,normal
2026-04-03T04:15:00Z,gpu-node-12,rack-f,shared,42.7,42.2,2580,44.5,3.15,2.93,0,1,normal
2026-04-03T04:30:00Z,gpu-node-01,rack-a,serving,50.4,51.4,3914,46.8,4.92,3.43,0,3,normal
2026-04-03T04:30:00Z,gpu-node-02,rack-a,serving,36.7,28.8,3200,47.6,2.97,1.29,0,0,normal
2026-04-03T04:30:00Z,gpu-node-03,rack-b,serving,38.1,31.6,3134,44.3,4.0,4.35,0,3,normal
2026-04-03T04:30:00Z,gpu-node-04,rack-b,serving,43.4,40.5,3569,48.6,4.15,1.81,0,3,normal
2026-04-03T04:30:00Z,gpu-node-05,rack-c,training,26.4,22.8,2663,38.1,0.93,2.28,0,1,normal
2026-04-03T04:30:00Z,gpu-node-06,rack-c,training,58.6,47.1,4129,53.6,4.97,4.24,0,3,normal
2026-04-03T04:30:00Z,gpu-node-07,rack-d,training,45.3,36.9,3686,45.6,3.84,2.79,0,3,normal
2026-04-03T04:30:00Z,gpu-node-08,rack-d,training,56.4,54.0,3832,48.3,4.19,3.9,0,2,normal
2026-04-03T04:30:00Z,gpu-node-09,rack-e,shared,46.2,45.8,2825,47.5,3.56,3.7,0,3,normal
2026-04-03T04:30:00Z,gpu-node-10,rack-e,shared,48.6,35.1,2891,52.1,4.96,2.65,0,2,normal
2026-04-03T04:30:00Z,gpu-node-11,rack-f,shared,44.4,41.7,2708,45.7,3.05,2.92,0,1,normal
2026-04-03T04:30:00Z,gpu-node-12,rack-f,shared,46.2,43.6,2816,47.5,6.27,3.91,0,2,normal
2026-04-03T04:45:00Z,gpu-node-01,rack-a,serving,50.2,40.3,3866,49.8,3.73,3.3,0,2,normal
2026-04-03T04:45:00Z,gpu-node-02,rack-a,serving,51.3,42.7,3842,50.3,4.97,2.29,0,1,normal
2026-04-03T04:45:00Z,gpu-node-03,rack-b,serving,34.3,26.3,3098,43.1,2.07,1.66,0,0,normal
2026-04-03T04:45:00Z,gpu-node-04,rack-b,serving,43.0,39.1,3470,44.0,4.11,2.71,0,2,normal
2026-04-03T04:45:00Z,gpu-node-05,rack-c,training,58.1,42.5,4308,53.6,6.09,3.66,0,3,normal
2026-04-03T04:45:00Z,gpu-node-06,rack-c,training,56.7,52.7,4115,54.5,3.6,4.38,0,5,normal
2026-04-03T04:45:00Z,gpu-node-07,rack-d,training,33.6,31.2,2952,43.0,1.4,1.93,0,0,normal
2026-04-03T04:45:00Z,gpu-node-08,rack-d,training,53.7,52.8,3863,49.4,5.93,5.6,0,2,normal
2026-04-03T04:45:00Z,gpu-node-09,rack-e,shared,51.9,52.9,2886,50.0,4.07,2.2,0,3,normal
