timestamp,storage_service,read_gbps,write_gbps,p95_latency_ms,timeout_count,health_state
2026-04-04T08:45:00Z,dataset-store,7.7,4.69,28.9,0,normal
2026-04-04T08:45:00Z,model-registry,9.7,4.94,30.4,0,normal
2026-04-04T09:00:00Z,checkpoint-store,5.61,5.73,24.9,0,normal
2026-04-04T09:00:00Z,dataset-store,8.96,3.55,18.1,0,normal
2026-04-04T09:00:00Z,model-registry,4.92,4.69,26.4,0,normal
2026-04-04T09:15:00Z,checkpoint-store,8.07,5.8,27.1,0,normal
2026-04-04T09:15:00Z,dataset-store,8.04,4.16,28.1,0,normal
2026-04-04T09:15:00Z,model-registry,9.78,3.75,26.8,0,normal
2026-04-04T09:30:00Z,checkpoint-store,7.07,3.93,31.3,0,normal
2026-04-04T09:30:00Z,dataset-store,8.98,4.05,26.8,0,normal
2026-04-04T09:30:00Z,model-registry,6.6,6.5,22.7,0,normal
2026-04-04T09:45:00Z,checkpoint-store,9.22,6.53,22.9,0,normal
2026-04-04T09:45:00Z,dataset-store,7.5,5.27,25.1,0,normal
2026-04-04T09:45:00Z,model-registry,10.37,4.28,21.5,0,normal
2026-04-04T10:00:00Z,checkpoint-store,8.34,5.66,25.6,0,normal
2026-04-04T10:00:00Z,dataset-store,8.2,4.77,26.4,0,normal
2026-04-04T10:00:00Z,model-registry,9.56,4.93,23.0,0,normal
2026-04-04T10:15:00Z,checkpoint-store,7.65,5.63,26.8,0,normal
2026-04-04T10:15:00Z,dataset-store,10.99,5.42,28.2,0,normal
2026-04-04T10:15:00Z,model-registry,7.68,4.94,30.9,0,normal
2026-04-04T10:30:00Z,checkpoint-store,7.76,5.19,26.7,0,normal
2026-04-04T10:30:00Z,dataset-store,10.12,4.74,24.5,0,normal
2026-04-04T10:30:00Z,model-registry,8.8,5.66,23.2,0,normal
2026-04-04T10:45:00Z,checkpoint-store,8.47,4.77,26.0,0,normal
2026-04-04T10:45:00Z,dataset-store,10.99,3.34,27.8,0,normal
2026-04-04T10:45:00Z,model-registry,8.55,5.77,30.8,0,normal
2026-04-04T11:00:00Z,checkpoint-store,10.0,5.67,34.5,0,normal
2026-04-04T11:00:00Z,dataset-store,10.32,4.51,22.9,0,normal
2026-04-04T11:00:00Z,model-registry,10.73,5.19,29.7,0,normal
2026-04-04T11:15:00Z,checkpoint-store,10.8,5.3,25.7,0,normal
2026-04-04T11:15:00Z,dataset-store,9.32,4.85,29.9,0,normal
2026-04-04T11:15:00Z,model-registry,6.21,3.88,25.1,0,normal
2026-04-04T11:30:00Z,checkpoint-store,6.49,4.08,26.6,0,normal
2026-04-04T11:30:00Z,dataset-store,9.11,6.29,33.2,0,normal
2026-04-04T11:30:00Z,model-registry,7.01,4.99,33.9,0,normal
2026-04-04T11:45:00Z,checkpoint-store,6.84,6.37,27.0,0,normal
2026-04-04T11:45:00Z,dataset-store,8.36,4.32,32.0,0,normal
2026-04-04T11:45:00Z,model-registry,9.43,5.44,22.4,0,normal
2026-04-04T12:00:00Z,checkpoint-store,10.76,4.01,31.0,0,normal
2026-04-04T12:00:00Z,dataset-store,10.8,6.19,30.2,0,normal
2026-04-04T12:00:00Z,model-registry,10.06,4.71,28.3,0,normal
2026-04-04T12:15:00Z,checkpoint-store,8.12,4.28,25.3,0,normal
2026-04-04T12:15:00Z,dataset-store,9.36,4.7,29.7,0,normal
2026-04-04T12:15:00Z,model-registry,9.6,5.49,28.6,0,normal
2026-04-04T12:30:00Z,checkpoint-store,8.57,4.19,31.0,0,normal
2026-04-04T12:30:00Z,dataset-store,8.56,4.49,36.2,0,normal
2026-04-04T12:30:00Z,model-registry,6.58,3.56,28.2,0,normal
2026-04-04T12:45:00Z,checkpoint-store,8.1,3.96,28.8,0,normal
2026-04-04T12:45:00Z,dataset-store,8.34,4.56,27.5,0,normal
2026-04-04T12:45:00Z,model-registry,8.71,6.43,28.1,0,normal
2026-04-04T13:00:00Z,checkpoint-store,7.73,4.43,27.5,0,normal
2026-04-04T13:00:00Z,dataset-store,8.52,4.61,30.0,0,normal
2026-04-04T13:00:00Z,model-registry,9.51,3.4,34.1,0,normal
2026-04-04T13:15:00Z,checkpoint-store,6.25,3.56,30.4,0,normal
2026-04-04T13:15:00Z,dataset-store,9.2,3.98,26.6,0,normal
2026-04-04T13:15:00Z,model-registry,8.88,4.42,24.8,0,normal
2026-04-04T13:30:00Z,checkpoint-store,9.11,5.08,23.9,0,normal
2026-04-04T13:30:00Z,dataset-store,7.21,5.24,24.4,0,normal
2026-04-04T13:30:00Z,model-registry,8.86,5.19,19.1,0,normal
2026-04-04T13:45:00Z,checkpoint-store,9.21,4.48,25.7,0,normal
2026-04-04T13:45:00Z,dataset-store,7.21,6.04,25.4,0,normal
2026-04-04T13:45:00Z,model-registry,7.52,3.6,22.9,0,normal
2026-04-04T14:00:00Z,checkpoint-store,9.23,4.42,22.7,0,normal
2026-04-04T14:00:00Z,dataset-store,8.52,6.04,24.2,0,normal
2026-04-04T14:00:00Z,model-registry,7.3,3.72,34.9,0,normal
2026-04-04T14:15:00Z,checkpoint-store,7.89,5.4,27.2,0,normal
2026-04-04T14:15:00Z,dataset-store,7.12,3.67,25.7,0,normal
2026-04-04T14:15:00Z,model-registry,6.65,5.01,27.6,0,normal
2026-04-04T14:30:00Z,checkpoint-store,9.6,4.61,27.6,0,normal
2026-04-04T14:30:00Z,dataset-store,8.95,5.81,36.7,0,normal
2026-04-04T14:30:00Z,model-registry,12.22,4.28,28.1,0,normal
2026-04-04T14:45:00Z,checkpoint-store,8.44,5.09,22.5,0,normal
2026-04-04T14:45:00Z,dataset-store,8.91,3.37,23.9,0,normal
2026-04-04T14:45:00Z,model-registry,8.37,5.03,28.2,0,normal
2026-04-04T15:00:00Z,checkpoint-store,7.44,4.08,29.2,0,normal
2026-04-04T15:00:00Z,dataset-store,8.98,4.7,23.3,0,normal
2026-04-04T15:00:00Z,model-registry,6.88,3.2,29.6,0,normal
2026-04-04T15:15:00Z,checkpoint-store,6.24,4.64,23.3,0,normal
2026-04-04T15:15:00Z,dataset-store,6.8,4.22,24.7,0,normal
2026-04-04T15:15:00Z,model-registry,8.75,5.56,23.4,0,normal
2026-04-04T15:30:00Z,checkpoint-store,8.23,4.15,21.5,0,normal
2026-04-04T15:30:00Z,dataset-store,7.35,2.61,26.4,0,normal
2026-04-04T15:30:00Z,model-registry,5.59,5.98,30.9,0,normal
2026-04-04T15:45:00Z,checkpoint-store,7.26,4.46,21.2,0,normal
2026-04-04T15:45:00Z,dataset-store,8.61,5.45,33.3,0,normal
2026-04-04T15:45:00Z,model-registry,8.2,4.98,24.8,0,normal
2026-04-04T16:00:00Z,checkpoint-store,7.82,3.56,21.7,0,normal
2026-04-04T16:00:00Z,dataset-store,6.75,4.3,23.5,0,normal
2026-04-04T16:00:00Z,model-registry,9.5,4.14,25.6,0,normal
2026-04-04T16:15:00Z,checkpoint-store,7.54,4.4,22.0,0,normal
2026-04-04T16:15:00Z,dataset-store,9.36,4.38,28.6,0,normal
2026-04-04T16:15:00Z,model-registry,9.09,4.01,27.9,0,normal
2026-04-04T16:30:00Z,checkpoint-store,8.43,5.19,33.1,0,normal
2026-04-04T16:30:00Z,dataset-store,6.44,5.64,23.1,0,normal
2026-04-04T16:30:00Z,model-registry,9.31,3.8,29.8,0,normal
2026-04-04T16:45:00Z,checkpoint-store,6.77,5.08,26.2,0,normal
2026-04-04T16:45:00Z,dataset-store,6.71,4.04,26.4,0,normal
2026-04-04T16:45:00Z,model-registry,9.12,4.37,23.9,0,normal
2026-04-04T17:00:00Z,checkpoint-store,9.61,4.25,26.4,0,normal
2026-04-04T17:00:00Z,dataset-store,6.6,4.84,24.8,0,normal
2026-04-04T17:00:00Z,model-registry,8.3,4.0,27.9,0,normal
2026-04-04T17:15:00Z,checkpoint-store,7.34,4.43,32.9,0,normal
2026-04-04T17:15:00Z,dataset-store,8.65,4.29,23.2,0,normal
2026-04-04T17:15:00Z,model-registry,8.89,4.42,21.8,0,normal
2026-04-04T17:30:00Z,checkpoint-store,7.81,4.35,35.7,0,normal
2026-04-04T17:30:00Z,dataset-store,7.41,3.85,26.8,0,normal
2026-04-04T17:30:00Z,model-registry,7.98,5.24,27.1,0,normal
2026-04-04T17:45:00Z,checkpoint-store,8.83,3.94,27.4,0,normal
2026-04-04T17:45:00Z,dataset-store,8.42,5.09,29.7,0,normal
2026-04-04T17:45:00Z,model-registry,9.44,5.07,24.4,0,normal
2026-04-04T18:00:00Z,checkpoint-store,6.82,4.93,25.6,0,normal
2026-04-04T18:00:00Z,dataset-store,8.46,4.67,24.9,0,normal
2026-04-04T18:00:00Z,model-registry,8.83,3.56,28.7,0,normal
2026-04-04T18:15:00Z,checkpoint-store,9.02,4.72,28.4,0,normal
2026-04-04T18:15:00Z,dataset-store,10.07,3.18,29.9,0,normal
2026-04-04T18:15:00Z,model-registry,6.51,6.63,25.3,0,normal
2026-04-04T18:30:00Z,checkpoint-store,5.05,3.89,29.9,0,normal
2026-04-04T18:30:00Z,dataset-store,5.59,3.52,22.9,0,normal
2026-04-04T18:30:00Z,model-registry,6.6,2.84,35.5,0,normal
2026-04-04T18:45:00Z,checkpoint-store,7.8,4.07,32.8,0,normal
2026-04-04T18:45:00Z,dataset-store,7.62,5.74,20.0,0,normal
2026-04-04T18:45:00Z,model-registry,7.34,3.58,23.4,0,normal
2026-04-04T19:00:00Z,checkpoint-store,7.03,5.04,22.1,0,normal
2026-04-04T19:00:00Z,dataset-store,8.34,4.98,23.9,0,normal
2026-04-04T19:00:00Z,model-registry,9.72,5.55,26.4,0,normal
2026-04-04T19:15:00Z,checkpoint-store,8.46,3.85,18.7,0,normal
2026-04-04T19:15:00Z,dataset-store,9.1,4.43,26.3,0,normal
2026-04-04T19:15:00Z,model-registry,8.11,4.35,21.5,0,normal
2026-04-04T19:30:00Z,checkpoint-store,4.55,4.45,25.6,0,normal
2026-04-04T19:30:00Z,dataset-store,8.96,6.37,29.5,0,normal
2026-04-04T19:30:00Z,model-registry,8.46,6.03,30.4,0,normal
2026-04-04T19:45:00Z,checkpoint-store,9.38,3.35,25.6,0,normal
2026-04-04T19:45:00Z,dataset-store,6.72,3.94,25.7,0,normal
2026-04-04T19:45:00Z,model-registry,7.79,4.55,22.6,0,normal
2026-04-04T20:00:00Z,checkpoint-store,7.25,5.5,30.9,0,normal
2026-04-04T20:00:00Z,dataset-store,8.13,2.97,22.9,0,normal
2026-04-04T20:00:00Z,model-registry,9.31,3.56,26.0,0,normal
2026-04-04T20:15:00Z,checkpoint-store,9.44,4.62,21.3,0,normal
2026-04-04T20:15:00Z,dataset-store,6.48,4.45,27.9,0,normal
2026-04-04T20:15:00Z,model-registry,9.86,4.08,23.8,0,normal
2026-04-04T20:30:00Z,checkpoint-store,7.26,2.18,21.9,0,normal
2026-04-04T20:30:00Z,dataset-store,8.11,4.45,26.5,0,normal
2026-04-04T20:30:00Z,model-registry,9.46,4.77,30.5,0,normal
2026-04-04T20:45:00Z,checkpoint-store,7.72,3.52,16.6,0,normal
2026-04-04T20:45:00Z,dataset-store,8.58,4.49,23.5,0,normal
2026-04-04T20:45:00Z,model-registry,9.15,4.54,29.1,0,normal
2026-04-04T21:00:00Z,checkpoint-store,8.14,3.58,24.6,0,normal
2026-04-04T21:00:00Z,dataset-store,6.13,4.77,28.9,0,normal
2026-04-04T21:00:00Z,model-registry,8.72,6.16,17.2,0,normal
2026-04-04T21:15:00Z,checkpoint-store,5.38,3.03,24.4,0,normal
2026-04-04T21:15:00Z,dataset-store,5.07,3.51,23.2,0,normal
2026-04-04T21:15:00Z,model-registry,8.41,5.55,23.2,0,normal
2026-04-04T21:30:00Z,checkpoint-store,8.38,4.27,25.1,0,normal
2026-04-04T21:30:00Z,dataset-store,8.86,2.93,22.6,0,normal
2026-04-04T21:30:00Z,model-registry,5.92,3.99,33.2,0,normal
2026-04-04T21:45:00Z,checkpoint-store,7.02,3.36,27.4,0,normal
2026-04-04T21:45:00Z,dataset-store,8.5,3.6,21.9,0,normal
2026-04-04T21:45:00Z,model-registry,6.65,4.49,24.5,0,normal
2026-04-04T22:00:00Z,checkpoint-store,6.81,4.69,25.5,0,normal
2026-04-04T22:00:00Z,dataset-store,4.68,4.08,22.3,0,normal
2026-04-04T22:00:00Z,model-registry,7.12,3.45,27.7,0,normal
2026-04-04T22:15:00Z,checkpoint-store,7.7,3.79,17.9,0,normal
2026-04-04T22:15:00Z,dataset-store,6.59,2.69,26.9,0,normal
2026-04-04T22:15:00Z,model-registry,6.56,3.6,33.3,0,normal
2026-04-04T22:30:00Z,checkpoint-store,6.86,2.42,27.8,0,normal
2026-04-04T22:30:00Z,dataset-store,5.81,4.5,21.7,0,normal
2026-04-04T22:30:00Z,model-registry,8.56,4.52,21.5,0,normal
2026-04-04T22:45:00Z,checkpoint-store,5.65,3.7,25.2,0,normal
2026-04-04T22:45:00Z,dataset-store,7.57,2.97,21.7,0,normal
2026-04-04T22:45:00Z,model-registry,7.58,3.68,32.3,0,normal
2026-04-04T23:00:00Z,checkpoint-store,6.94,2.83,19.4,0,normal
2026-04-04T23:00:00Z,dataset-store,6.73,3.41,28.6,0,normal
2026-04-04T23:00:00Z,model-registry,7.61,2.41,21.6,0,normal
2026-04-04T23:15:00Z,checkpoint-store,5.86,2.04,21.3,0,normal
2026-04-04T23:15:00Z,dataset-store,7.69,3.38,29.0,0,normal
2026-04-04T23:15:00Z,model-registry,7.83,4.05,30.6,0,normal
2026-04-04T23:30:00Z,checkpoint-store,7.69,3.96,25.7,0,normal
2026-04-04T23:30:00Z,dataset-store,4.76,4.51,19.1,0,normal
2026-04-04T23:30:00Z,model-registry,8.43,2.57,29.2,0,normal
2026-04-04T23:45:00Z,checkpoint-store,5.62,2.75,17.2,0,normal
2026-04-04T23:45:00Z,dataset-store,8.02,2.24,20.7,0,normal
2026-04-04T23:45:00Z,model-registry,3.57,4.83,29.8,0,normal
2026-04-05T00:00:00Z,checkpoint-store,6.89,3.56,28.6,0,normal
2026-04-05T00:00:00Z,dataset-store,8.66,4.32,20.3,0,normal
2026-04-05T00:00:00Z,model-registry,6.95,3.11,25.1,0,normal
2026-04-05T00:15:00Z,checkpoint-store,7.84,4.22,27.3,0,normal
2026-04-05T00:15:00Z,dataset-store,6.44,3.15,27.8,0,normal
2026-04-05T00:15:00Z,model-registry,8.24,4.75,26.2,0,normal
2026-04-05T00:30:00Z,checkpoint-store,9.23,3.89,26.0,0,normal
2026-04-05T00:30:00Z,dataset-store,8.1,4.89,21.9,0,normal
2026-04-05T00:30:00Z,model-registry,8.78,3.43,25.0,0,normal
2026-04-05T00:45:00Z,checkpoint-store,6.9,3.77,20.2,0,normal
2026-04-05T00:45:00Z,dataset-store,7.61,3.81,29.9,0,normal
2026-04-05T00:45:00Z,model-registry,6.55,4.9,21.1,0,normal
2026-04-05T01:00:00Z,checkpoint-store,5.11,3.76,21.1,0,normal
2026-04-05T01:00:00Z,dataset-store,6.8,3.17,26.1,0,normal
2026-04-05T01:00:00Z,model-registry,5.92,3.29,23.1,0,normal
2026-04-05T01:15:00Z,checkpoint-store,10.22,3.95,17.3,0,normal
2026-04-05T01:15:00Z,dataset-store,7.63,2.27,25.6,0,normal
2026-04-05T01:15:00Z,model-registry,8.21,2.02,28.4,0,normal
2026-04-05T01:30:00Z,checkpoint-store,6.61,6.2,24.9,0,normal
2026-04-05T01:30:00Z,dataset-store,7.15,3.74,25.0,0,normal
2026-04-05T01:30:00Z,model-registry,5.35,1.8,28.7,0,normal
2026-04-05T01:45:00Z,checkpoint-store,5.94,4.08,19.6,0,normal
2026-04-05T01:45:00Z,dataset-store,9.47,4.4,30.6,0,normal
2026-04-05T01:45:00Z,model-registry,7.34,5.23,24.4,0,normal
2026-04-05T02:00:00Z,checkpoint-store,4.71,5.24,27.1,0,normal
2026-04-05T02:00:00Z,dataset-store,5.56,2.73,27.4,0,normal
2026-04-05T02:00:00Z,model-registry,7.84,1.79,22.5,0,normal
2026-04-05T02:15:00Z,checkpoint-store,4.39,4.1,23.7,0,normal
2026-04-05T02:15:00Z,dataset-store,7.55,3.84,16.4,0,normal
2026-04-05T02:15:00Z,model-registry,6.97,3.05,17.5,0,normal
2026-04-05T02:30:00Z,checkpoint-store,7.56,6.42,16.0,0,normal
2026-04-05T02:30:00Z,dataset-store,6.69,3.47,30.0,0,normal
2026-04-05T02:30:00Z,model-registry,6.27,4.59,24.7,0,normal
2026-04-05T02:45:00Z,checkpoint-store,6.14,5.11,19.1,0,normal
2026-04-05T02:45:00Z,dataset-store,7.84,2.92,21.6,0,normal
2026-04-05T02:45:00Z,model-registry,6.33,4.99,28.6,0,normal
2026-04-05T03:00:00Z,checkpoint-store,7.61,4.31,19.2,0,normal
2026-04-05T03:00:00Z,dataset-store,7.06,3.64,26.9,0,normal
2026-04-05T03:00:00Z,model-registry,6.82,4.27,34.2,0,normal
2026-04-05T03:15:00Z,checkpoint-store,7.51,4.19,26.2,0,normal
2026-04-05T03:15:00Z,dataset-store,4.4,4.31,22.4,0,normal
2026-04-05T03:15:00Z,model-registry,8.08,3.71,22.1,0,normal
2026-04-05T03:30:00Z,checkpoint-store,5.33,2.99,31.5,0,normal
2026-04-05T03:30:00Z,dataset-store,6.35,4.38,22.3,0,normal
2026-04-05T03:30:00Z,model-registry,7.76,3.18,28.2,0,normal
2026-04-05T03:45:00Z,checkpoint-store,6.62,3.17,23.8,0,normal
2026-04-05T03:45:00Z,dataset-store,7.87,4.64,25.5,0,normal
2026-04-05T03:45:00Z,model-registry,7.08,3.08,19.6,0,normal
2026-04-05T04:00:00Z,checkpoint-store,8.11,3.11,21.8,0,normal
2026-04-05T04:00:00Z,dataset-store,2.83,4.0,30.2,0,normal
2026-04-05T04:00:00Z,model-registry,8.47,5.65,19.9,0,normal
2026-04-05T04:15:00Z,checkpoint-store,7.85,4.61,22.3,0,normal
2026-04-05T04:15:00Z,dataset-store,7.3,3.2,22.7,0,normal
2026-04-05T04:15:00Z,model-registry,10.12,3.48,22.7,0,normal
2026-04-05T04:30:00Z,checkpoint-store,8.17,3.33,22.8,0,normal
2026-04-05T04:30:00Z,dataset-store,4.23,4.87,29.4,0,normal
2026-04-05T04:30:00Z,model-registry,6.99,5.04,24.0,0,normal
2026-04-05T04:45:00Z,checkpoint-store,7.25,4.86,28.5,0,normal
2026-04-05T04:45:00Z,dataset-store,9.17,4.26,25.5,0,normal
2026-04-05T04:45:00Z,model-registry,8.52,3.64,22.4,0,normal
2026-04-05T05:00:00Z,checkpoint-store,7.97,4.37,18.5,0,normal
2026-04-05T05:00:00Z,dataset-store,5.59,4.47,25.0,0,normal
2026-04-05T05:00:00Z,model-registry,8.09,4.03,29.3,0,normal
2026-04-05T05:15:00Z,checkpoint-store,7.71,3.45,20.0,0,normal
2026-04-05T05:15:00Z,dataset-store,8.75,4.04,22.0,0,normal
2026-04-05T05:15:00Z,model-registry,8.58,3.34,30.1,0,normal
2026-04-05T05:30:00Z,checkpoint-store,7.07,2.0,23.4,0,normal
2026-04-05T05:30:00Z,dataset-store,8.26,5.84,25.9,0,normal
2026-04-05T05:30:00Z,model-registry,8.69,5.24,19.1,0,normal
2026-04-05T05:45:00Z,checkpoint-store,6.82,3.7,23.6,0,normal
2026-04-05T05:45:00Z,dataset-store,7.87,4.29,26.7,0,normal
2026-04-05T05:45:00Z,model-registry,8.62,5.0,13.6,0,normal
2026-04-05T06:00:00Z,checkpoint-store,9.14,3.48,22.8,0,normal
2026-04-05T06:00:00Z,dataset-store,7.06,5.84,27.3,0,normal
2026-04-05T06:00:00Z,model-registry,10.6,3.35,32.8,0,normal
2026-04-05T06:15:00Z,checkpoint-store,5.55,2.34,25.9,0,normal
2026-04-05T06:15:00Z,dataset-store,8.05,4.27,26.8,0,normal
2026-04-05T06:15:00Z,model-registry,6.84,5.78,21.4,0,normal
2026-04-05T06:30:00Z,checkpoint-store,7.6,2.62,18.7,0,normal
2026-04-05T06:30:00Z,dataset-store,6.55,4.86,23.8,0,normal
2026-04-05T06:30:00Z,model-registry,6.13,4.66,27.0,0,normal
2026-04-05T06:45:00Z,checkpoint-store,7.25,3.35,32.3,0,normal
2026-04-05T06:45:00Z,dataset-store,4.79,3.02,19.0,0,normal
2026-04-05T06:45:00Z,model-registry,7.27,3.3,19.7,0,normal
2026-04-05T07:00:00Z,checkpoint-store,7.14,3.29,20.9,0,normal
2026-04-05T07:00:00Z,dataset-store,6.96,3.88,27.5,0,normal
2026-04-05T07:00:00Z,model-registry,7.9,3.68,26.9,0,normal
2026-04-05T07:15:00Z,checkpoint-store,6.28,2.43,26.9,0,normal
2026-04-05T07:15:00Z,dataset-store,6.39,5.51,19.6,0,normal
2026-04-05T07:15:00Z,model-registry,8.93,3.0,28.3,0,normal
2026-04-05T07:30:00Z,checkpoint-store,7.28,3.94,19.3,0,normal
2026-04-05T07:30:00Z,dataset-store,8.72,3.02,26.3,0,normal
2026-04-05T07:30:00Z,model-registry,7.18,4.32,22.0,0,normal
2026-04-05T07:45:00Z,checkpoint-store,7.25,2.57,26.5,0,normal
2026-04-05T07:45:00Z,dataset-store,5.25,3.7,26.0,0,normal
2026-04-05T07:45:00Z,model-registry,6.16,4.56,25.0,0,normal
2026-04-05T08:00:00Z,checkpoint-store,7.06,4.59,19.6,0,normal
2026-04-05T08:00:00Z,dataset-store,8.34,5.45,27.3,0,normal
2026-04-05T08:00:00Z,model-registry,8.74,1.8,25.9,0,normal
2026-04-05T08:15:00Z,checkpoint-store,6.95,4.65,18.9,0,normal
2026-04-05T08:15:00Z,dataset-store,7.65,4.02,26.4,0,normal
2026-04-05T08:15:00Z,model-registry,7.52,3.82,13.8,0,normal
2026-04-05T08:30:00Z,checkpoint-store,6.68,4.21,29.9,0,normal
2026-04-05T08:30:00Z,dataset-store,7.67,3.39,28.2,0,normal
2026-04-05T08:30:00Z,model-registry,8.42,4.11,32.5,0,normal
2026-04-05T08:45:00Z,checkpoint-store,8.71,5.75,25.3,0,normal
2026-04-05T08:45:00Z,dataset-store,7.54,4.47,28.2,0,normal
2026-04-05T08:45:00Z,model-registry,6.17,3.31,20.5,0,normal
2026-04-05T09:00:00Z,checkpoint-store,7.34,4.71,24.9,0,normal
2026-04-05T09:00:00Z,dataset-store,8.42,7.08,29.7,0,normal
2026-04-05T09:00:00Z,model-registry,7.48,5.68,22.3,0,normal
2026-04-05T09:15:00Z,checkpoint-store,9.76,6.08,34.4,0,normal
2026-04-05T09:15:00Z,dataset-store,8.99,6.23,20.3,0,normal
2026-04-05T09:15:00Z,model-registry,7.04,3.63,22.9,0,normal
2026-04-05T09:30:00Z,checkpoint-store,7.32,6.34,25.1,0,normal
2026-04-05T09:30:00Z,dataset-store,9.12,5.86,28.3,0,normal
2026-04-05T09:30:00Z,model-registry,7.78,6.53,28.9,0,normal
2026-04-05T09:45:00Z,checkpoint-store,7.18,4.73,25.3,0,normal
2026-04-05T09:45:00Z,dataset-store,6.41,3.43,23.8,0,normal
2026-04-05T09:45:00Z,model-registry,8.29,4.49,28.7,0,normal
2026-04-05T10:00:00Z,checkpoint-store,10.42,5.05,28.8,0,normal
2026-04-05T10:00:00Z,dataset-store,8.23,4.44,34.3,0,normal
2026-04-05T10:00:00Z,model-registry,7.04,6.5,26.9,0,normal
2026-04-05T10:15:00Z,checkpoint-store,6.46,4.82,28.4,0,normal
2026-04-05T10:15:00Z,dataset-store,9.11,3.85,25.2,0,normal
2026-04-05T10:15:00Z,model-registry,9.04,3.88,32.6,0,normal
2026-04-05T10:30:00Z,checkpoint-store,8.62,3.71,28.0,0,normal
2026-04-05T10:30:00Z,dataset-store,7.74,6.28,35.8,0,normal
2026-04-05T10:30:00Z,model-registry,11.68,3.77,27.8,0,normal
2026-04-05T10:45:00Z,checkpoint-store,8.3,5.18,22.5,0,normal
2026-04-05T10:45:00Z,dataset-store,6.43,6.6,29.4,0,normal
2026-04-05T10:45:00Z,model-registry,6.56,4.94,29.9,0,normal
2026-04-05T11:00:00Z,checkpoint-store,7.35,4.98,31.4,0,normal
2026-04-05T11:00:00Z,dataset-store,8.93,5.13,23.4,0,normal
2026-04-05T11:00:00Z,model-registry,11.22,5.28,32.0,0,normal
2026-04-05T11:15:00Z,checkpoint-store,11.13,6.62,23.4,0,normal
2026-04-05T11:15:00Z,dataset-store,8.02,3.5,31.0,0,normal
2026-04-05T11:15:00Z,model-registry,9.49,5.07,24.2,0,normal
2026-04-05T11:30:00Z,checkpoint-store,8.26,3.53,29.0,0,normal
2026-04-05T11:30:00Z,dataset-store,6.46,6.34,26.9,0,normal
2026-04-05T11:30:00Z,model-registry,8.32,4.5,29.9,0,normal
2026-04-05T11:45:00Z,checkpoint-store,7.32,3.9,29.5,0,normal
2026-04-05T11:45:00Z,dataset-store,8.17,5.35,18.4,0,normal
2026-04-05T11:45:00Z,model-registry,8.36,5.18,25.5,0,normal
2026-04-05T12:00:00Z,checkpoint-store,8.21,5.07,36.6,0,normal
2026-04-05T12:00:00Z,dataset-store,8.49,4.68,26.5,0,normal
2026-04-05T12:00:00Z,model-registry,7.85,3.72,26.6,0,normal
2026-04-05T12:15:00Z,checkpoint-store,7.7,4.89,29.1,0,normal
2026-04-05T12:15:00Z,dataset-store,7.3,3.37,26.8,0,normal
2026-04-05T12:15:00Z,model-registry,7.73,3.24,22.9,0,normal
2026-04-05T12:30:00Z,checkpoint-store,10.32,4.72,32.3,0,normal
2026-04-05T12:30:00Z,dataset-store,9.95,3.99,28.6,0,normal
2026-04-05T12:30:00Z,model-registry,7.58,5.63,25.7,0,normal
2026-04-05T12:45:00Z,checkpoint-store,7.66,5.11,28.9,0,normal
2026-04-05T12:45:00Z,dataset-store,8.73,4.09,28.1,0,normal
2026-04-05T12:45:00Z,model-registry,10.37,4.07,27.5,0,normal
2026-04-05T13:00:00Z,checkpoint-store,9.24,4.6,32.8,0,normal
2026-04-05T13:00:00Z,dataset-store,8.16,3.41,28.1,0,normal
2026-04-05T13:00:00Z,model-registry,8.6,4.85,27.2,0,normal
2026-04-05T13:15:00Z,checkpoint-store,9.36,4.41,30.9,0,normal
2026-04-05T13:15:00Z,dataset-store,7.7,6.31,28.9,0,normal
2026-04-05T13:15:00Z,model-registry,10.41,4.53,21.5,0,normal
2026-04-05T13:30:00Z,checkpoint-store,8.85,5.42,16.4,0,normal
2026-04-05T13:30:00Z,dataset-store,7.66,5.93,26.0,0,normal
2026-04-05T13:30:00Z,model-registry,8.3,4.42,27.8,0,normal
2026-04-05T13:45:00Z,checkpoint-store,7.2,5.32,19.9,0,normal
2026-04-05T13:45:00Z,dataset-store,10.55,3.47,22.0,0,normal
2026-04-05T13:45:00Z,model-registry,6.7,3.05,29.7,0,normal
2026-04-05T14:00:00Z,checkpoint-store,9.77,6.64,25.4,0,normal
2026-04-05T14:00:00Z,dataset-store,10.08,5.89,28.0,0,normal
2026-04-05T14:00:00Z,model-registry,7.15,5.08,21.9,0,normal
2026-04-05T14:15:00Z,checkpoint-store,9.35,5.12,32.2,0,normal
2026-04-05T14:15:00Z,dataset-store,7.54,3.71,24.8,0,normal
2026-04-05T14:15:00Z,model-registry,8.2,5.0,26.1,0,normal
2026-04-05T14:30:00Z,checkpoint-store,8.06,4.99,26.2,0,normal
2026-04-05T14:30:00Z,dataset-store,8.89,4.54,23.7,0,normal
2026-04-05T14:30:00Z,model-registry,7.51,4.27,26.4,0,normal
2026-04-05T14:45:00Z,checkpoint-store,9.18,3.55,24.9,0,normal
2026-04-05T14:45:00Z,dataset-store,8.48,4.42,30.4,0,normal
2026-04-05T14:45:00Z,model-registry,6.62,4.07,23.0,0,normal
2026-04-05T15:00:00Z,checkpoint-store,8.6,2.7,26.7,0,normal
2026-04-05T15:00:00Z,dataset-store,6.54,5.66,28.5,0,normal
